date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-03-11 00:00:00,12.3,7,18,0,,91,6.4,,1003.1,
2023-03-12 00:00:00,15.1,10.4,22,0.3,,23,11.2,,1010,
2023-03-13 00:00:00,13,7.4,20,0,,151,11.3,,1019,
2023-03-14 00:00:00,12.8,9,16,7.2,,170,17.2,,1007.7,
2023-03-15 00:00:00,11.8,7.2,17,0.4,,2,19.2,,1006.9,
2023-03-16 00:00:00,9.9,4.6,18,0,,5,17.2,,1017.9,
2023-03-17 00:00:00,8.8,2.7,16,0,,359,8.8,,1020.7,
2023-03-18 00:00:00,10.4,4.7,17,0,,124,10.6,,1019.4,
2023-03-19 00:00:00,11.9,7.9,16,1,,147,6.9,,1020.2,
2023-03-20 00:00:00,11.7,9.1,14,21.3,,127,6.3,,1018.3,
2023-03-21 00:00:00,12.5,7.1,21,0,,49,7.8,,1015.5,
2023-03-22 00:00:00,12.7,7.2,20,0,,291,7.5,,1016,
2023-03-23 00:00:00,13.5,8.7,22,0,,297,7.9,,1017,
2023-03-24 00:00:00,12.8,7.7,19,0,,203,7.8,,1018.9,
2023-03-25 00:00:00,13.6,9,20,0,,177,9.5,,1016,
2023-03-26 00:00:00,13.1,7.3,19,4.2,,137,12.1,,1012.5,
2023-03-27 00:00:00,12.6,8.7,18,13.7,,274,12,,1006.9,
2023-03-28 00:00:00,10.9,6.1,16,0,,4,16.5,,1020.8,
2023-03-29 00:00:00,9.9,3,17,0,,143,10.1,,1027.2,
2023-03-30 00:00:00,12.2,6.5,19,0,,132,10.9,,1024.9,
2023-03-31 00:00:00,14.2,10.6,18,0,,155,18.2,,1015.7,
2023-04-01 00:00:00,14.9,11.3,19,0.2,,219,11,,1008.8,
2023-04-02 00:00:00,11.6,6,19,4,,339,8.5,,1007.2,
2023-04-03 00:00:00,13.7,8.5,20,0,,16,23.5,,1005.3,
2023-04-04 00:00:00,11,6.4,16,1.7,,20,18.5,,1008.8,
2023-04-05 00:00:00,9,5.6,13,2.7,,79,10.9,,1013.4,
2023-04-06 00:00:00,9.1,2.7,16,0,,333,11.6,,1016.5,
2023-04-07 00:00:00,9.8,3,17,0,,209,10.7,,1017.1,
2023-04-08 00:00:00,10.4,6.8,14,15.8,,69,13.7,,1014.7,
2023-04-09 00:00:00,10.8,3.8,19,1.9,,18,12.1,,1017.5,
2023-04-10 00:00:00,11.4,4.8,17,0.1,,7,20.5,,1019.7,
2023-04-11 00:00:00,10.7,3,18,0,,4,10.9,,1018.8,
2023-04-12 00:00:00,14,8,20,0,,180,9.4,,1011.5,
2023-04-13 00:00:00,12.8,8.3,18,2.5,,157,15.6,,1005,
2023-04-14 00:00:00,10.2,6,15,4.1,,214,10.2,,1006.5,
2023-04-15 00:00:00,10.2,7.6,14,19,,91,14.6,,1006.1,
2023-04-16 00:00:00,12.4,7.8,18,1.1,,17,18.1,,1006,
2023-04-17 00:00:00,13.9,9.2,19,1.9,,15,19.4,,1008.9,
2023-04-18 00:00:00,12.9,8.6,18,9.7,,14,8.2,,1012.2,
2023-04-19 00:00:00,13.2,7,21,0.7,,309,9,,1014.6,
2023-04-20 00:00:00,13.4,8.5,19,1,,72,7.2,,1012.6,
2023-04-21 00:00:00,15.3,8.8,22,0,,343,9.8,,1011.8,
2023-04-22 00:00:00,15.7,8.9,24,0,,314,9.8,,1013.9,
2023-04-23 00:00:00,15.8,10.1,22,0,,173,9.6,,1014.7,
2023-04-24 00:00:00,16.2,12.6,20,2.1,,206,16.2,,1010.8,
2023-04-25 00:00:00,15.9,10.8,21,0.2,,179,10.9,,1009.3,
2023-04-26 00:00:00,15.1,9,22,0,,329,12.2,,1012.7,
2023-04-27 00:00:00,15.1,8.3,22,0,,284,8.1,,1017.4,
2023-04-28 00:00:00,15.1,8,23,0,,138,8.6,,1020.2,
2023-04-29 00:00:00,15.6,9.5,22,0,,160,8.3,,1016.1,
2023-04-30 00:00:00,16.5,11.6,22,13.7,,26,6.6,,1012,
2023-05-01 00:00:00,16.5,14.2,20,18.9,,319,5.3,,1009.7,
2023-05-02 00:00:00,16.5,13.3,22,6.7,,313,6.1,,1009,
2023-05-03 00:00:00,16.9,11.5,23,4.6,,7,12.2,,1014,
2023-05-04 00:00:00,17.1,10.2,26,0,,342,11.7,,1018.2,
2023-05-05 00:00:00,17.7,10.6,25,0,,322,9.3,,1018.7,
2023-05-06 00:00:00,18.4,12,25,0,,273,7.9,,1016.5,
2023-05-07 00:00:00,18.4,12,25,0,,226,7.4,,1017.1,
2023-05-08 00:00:00,16.1,12.5,19,7.2,,231,4.8,,1017,
2023-05-09 00:00:00,19.2,13.6,26,0.9,,258,7.4,,1015.2,
2023-05-10 00:00:00,16.9,14.9,20,10.8,,169,10.2,,1011.2,
2023-05-11 00:00:00,17.2,13.3,21,1.6,,200,11.9,,1010.8,
2023-05-12 00:00:00,16.6,12.6,21,2.6,,176,13.8,,1013.8,
2023-05-13 00:00:00,13.8,10.8,16,12.6,,28,9.1,,1014.7,
2023-05-14 00:00:00,16.1,12.6,21,1.2,,304,9.2,,1010.9,
2023-05-15 00:00:00,15.8,10.5,21,1.2,,4,8.1,,1005.6,
2023-05-16 00:00:00,15.2,12.3,19,13.6,,343,13.9,,998,
2023-05-17 00:00:00,15.9,12.9,20,4.6,,357,8,,1005.7,
2023-05-18 00:00:00,16.5,12.9,20,5.6,,98,8.3,,1014,
2023-05-19 00:00:00,17.3,14.3,22,4.8,,25,9.1,,1013.6,
2023-05-20 00:00:00,17.7,15.2,22,3,,31,12.8,,1008.3,
2023-05-21 00:00:00,17.9,14.8,26,1.5,,344,11.5,,1008.8,
2023-05-22 00:00:00,18.7,12.9,26,3.2,,36,7.5,,1010.9,
2023-05-23 00:00:00,19.1,13,27,2.7,,2,7.2,,1013.2,
2023-05-24 00:00:00,19.5,13.3,27,0.9,,306,6.7,,1013.5,
2023-05-25 00:00:00,19.5,14.2,28,1.9,,20,8.1,,1014.8,
2023-05-26 00:00:00,21.4,14.2,29,0.2,,1,10.2,,1015.7,
2023-05-27 00:00:00,21.9,14.3,30,0.2,,353,10.6,,1014.4,
2023-05-28 00:00:00,21,14.5,28,0.1,,348,8.7,,1012.5,
2023-05-29 00:00:00,19.8,15.1,27,2.8,,30,8.9,,1012,
2023-05-30 00:00:00,19.3,14.5,27,7,,31,9.1,,1012.9,
2023-05-31 00:00:00,19.9,14.5,27,5.7,,34,8.7,,1013.9,
2023-06-01 00:00:00,20.1,14.1,27,4.9,,359,9.8,,1014.3,
2023-06-02 00:00:00,21,14.7,27,3.1,,336,8,,1013.1,
2023-06-03 00:00:00,21.2,15.1,26,3.3,,314,7.6,,1014.6,
2023-06-04 00:00:00,20,15.4,26,1.1,,8,7.1,,1016.2,
2023-06-05 00:00:00,20.3,17,25,10.8,,163,9.7,,1015.4,
2023-06-06 00:00:00,20.6,14.9,26,6,,275,8.3,,1015.8,
2023-06-07 00:00:00,21.1,15.1,27,0.2,,322,8.6,,1015.6,
2023-06-08 00:00:00,21.5,15.6,27,0.8,,256,8.5,,1014.1,
2023-06-09 00:00:00,21.8,15.8,28,0,,200,7.1,,1013.3,
2023-06-10 00:00:00,22.9,18.5,28,4.6,,348,8.2,,1011.6,
2023-06-11 00:00:00,22.5,16.8,29,3.7,,359,11,,1010.3,
2023-06-12 00:00:00,22.3,17,29,4.2,,16,10.2,,1009.8,
2023-06-13 00:00:00,20.4,17.8,26,13.1,,67,8.3,,1009.7,
2023-06-14 00:00:00,19.4,16.3,26,8.4,,25,8.2,,1009.8,
2023-06-15 00:00:00,21.5,17.6,27,5.9,,40,9.8,,1009.8,
2023-06-16 00:00:00,22.9,15.8,29,0,,2,17.3,,1011.6,
2023-06-17 00:00:00,22.7,14.4,31,0,,349,11.5,,1013.7,
2023-06-18 00:00:00,23.1,15.8,30,0,,301,9.3,,1016.4,
2023-06-19 00:00:00,23.8,16.4,31,0,,304,8.8,,1017.5,
2023-06-20 00:00:00,24,16.6,32,0,,208,7.6,,1018.4,
2023-06-21 00:00:00,25.4,17.5,34,0,,333,6.7,,1018.6,
2023-06-22 00:00:00,26.3,18,37,0,,332,7.3,,1018.3,
2023-06-23 00:00:00,25.3,20.8,30,0,,198,12.1,,1015.9,
2023-06-24 00:00:00,25.2,19.8,31,0,,357,9.9,,1013.8,
2023-06-25 00:00:00,25.6,18.4,32,0,,0,14,,1013.4,
2023-06-26 00:00:00,25.6,17.9,33,0,,336,12.4,,1013.4,
2023-06-27 00:00:00,25.6,18.7,32,0,,284,10.3,,1013.3,
2023-06-28 00:00:00,24.9,19,30,0,,183,10.2,,1012,
2023-06-29 00:00:00,25.7,21.1,31,2.2,,198,8.8,,1013.7,
2023-06-30 00:00:00,24.7,20.4,30,2,,183,11.5,,1012.6,
2023-07-01 00:00:00,21.7,18.2,26,3.9,,151,11.2,,1009,
2023-07-02 00:00:00,23.4,18.7,29,0,,309,8.7,,1010.6,
2023-07-03 00:00:00,24.1,19.2,29,0,,168,11.2,,1013,
2023-07-04 00:00:00,24.5,18.3,31,0.6,,247,8.7,,1013.9,
2023-07-05 00:00:00,25.4,20,32,0,,298,8.5,,1014.5,
2023-07-06 00:00:00,25.4,19.2,32,0,,235,8.9,,1015.2,
2023-07-07 00:00:00,26.3,19.7,34,0,,312,8.4,,1018,
2023-07-08 00:00:00,27.7,21,34,0,,355,7.7,,1018.6,
2023-07-09 00:00:00,29,22.1,37,0,,318,7.7,,1018.8,
2023-07-10 00:00:00,29.3,21.9,37,0,,213,7.8,,1019.2,
2023-07-11 00:00:00,29.1,23,35,0,,251,7.4,,1018.1,
2023-07-12 00:00:00,28.7,21.4,35,0,,157,12.8,,1017.1,
2023-07-13 00:00:00,29.3,25.7,34,0,,170,18.1,,1015.2,
2023-07-14 00:00:00,27.7,21.9,34,0,,197,10.5,,1015.6,
2023-07-15 00:00:00,27.8,21.4,34,0,,215,7.4,,1015.8,
2023-07-16 00:00:00,28.6,22.3,36,0,,258,7.4,,1016,
2023-07-17 00:00:00,29.5,22.4,39,0,,281,7.3,,1017.2,
2023-07-18 00:00:00,30.4,22.1,40,0,,298,6.8,,1016.5,
2023-07-19 00:00:00,29.8,23.6,37,0,,282,8.9,,1012.9,
2023-07-20 00:00:00,29.2,22.8,35,0,,191,9.7,,1009.9,
2023-07-21 00:00:00,29.9,24.2,36,0.2,,189,12.8,,1010.3,
2023-07-22 00:00:00,29.8,26,34,0,,187,12.9,,1013.9,
2023-07-23 00:00:00,29.1,23.8,36,0,,194,8,,1016.2,
2023-07-24 00:00:00,31.2,24.6,38,0,,150,16.2,,1011.5,
2023-07-25 00:00:00,30,25.9,36,0,,198,20.4,,1004.8,
2023-07-26 00:00:00,26.3,23,29,0.8,,264,12.4,,1008,
2023-07-27 00:00:00,25.5,19.8,31,0,,254,10.1,,1013.5,
2023-07-28 00:00:00,25.1,19.3,31,0,,244,8.3,,1015,
2023-07-29 00:00:00,25.8,19.7,32,0,,290,8.9,,1014.3,
2023-07-30 00:00:00,26.6,21.3,32,0,,209,9.1,,1013.6,
2023-07-31 00:00:00,27.5,22.4,34,0,,25,8.9,,1011.1,
2023-08-01 00:00:00,26.5,21.8,32,0,,184,11.7,,1008.3,
2023-08-02 00:00:00,26.8,21.7,33,0,,161,12.5,,1008,
2023-08-03 00:00:00,27,21.9,32,0,,191,11.7,,1009.8,
2023-08-04 00:00:00,25.5,20,32,5.4,,179,13.8,,1008.6,
2023-08-05 00:00:00,20.6,16,24,3.9,,223,9.8,,1006.3,
2023-08-06 00:00:00,22.8,16.4,28,0,,143,9.8,,1007.6,
2023-08-07 00:00:00,23.3,17.8,29,0,,324,10.3,,1011,
2023-08-08 00:00:00,23.1,16.8,30,0,,308,9.8,,1016,
2023-08-09 00:00:00,22.6,16.8,30,0,,300,8.7,,1016.1,
2023-08-10 00:00:00,23.7,17.6,31,0,,311,8,,1017.2,
2023-08-11 00:00:00,25.2,18.7,33,0,,239,8.7,,1019.4,
2023-08-12 00:00:00,25.6,18.5,33,0,,191,9.6,,1018.6,
2023-08-13 00:00:00,25.5,18.6,32,0,,178,9.5,,1017.2,
2023-08-14 00:00:00,25.8,19.1,33,0,,194,7.9,,1016.7,
2023-08-15 00:00:00,25.3,19.6,32,0,,216,8,,1016.9,
2023-08-16 00:00:00,26.6,21.2,33,0,,227,8.4,,1016.5,
2023-08-17 00:00:00,27.3,22,35,0,,235,8.6,,1015.1,
2023-08-18 00:00:00,27.5,22,36,0,,238,8.5,,1014.8,
2023-08-19 00:00:00,29.2,22,39,0,,341,8.6,,1014.3,
2023-08-20 00:00:00,29.6,22.1,36,0,,18,16.7,,1014.3,
2023-08-21 00:00:00,30,22.5,38,0,,356,11.4,,1016.2,
2023-08-22 00:00:00,30.1,23.7,38,0,,304,10.4,,1014.9,
2023-08-23 00:00:00,29.6,23.3,38,0,,317,7.3,,1014,
2023-08-24 00:00:00,29.9,23.7,37,0,,285,8.5,,1014.4,
2023-08-25 00:00:00,29.1,23,36,0,,278,8.5,,1014,
2023-08-26 00:00:00,28.1,22.7,35,0,,222,7.5,,1012.8,
2023-08-27 00:00:00,27.9,21,36,0,,153,10.9,,1008.5,
2023-08-28 00:00:00,25,19.6,29.7,10.8,,193,24.2,,1003.8,
2023-08-29 00:00:00,20.2,17.9,24,12.9,,206,16.9,,1002.2,
2023-08-30 00:00:00,20.4,15.8,26,2.7,,127,9.3,,1007.2,
2023-08-31 00:00:00,21.2,15.7,28,1.1,,126,8.5,,1014.3,
2023-09-01 00:00:00,21.9,16.2,29,0,,68,8.1,,1018.5,
2023-09-02 00:00:00,23.3,17.9,31,0,,332,6.7,,1019.6,
2023-09-03 00:00:00,24.6,19,33,0,,323,7.9,,1020.1,
2023-09-04 00:00:00,25,19.5,32,0,,17,17.3,,1017.1,
2023-09-05 00:00:00,24.2,18.4,31,0,,24,22.1,,1014.6,
2023-09-06 00:00:00,24.1,17.4,31,0,,33,14.2,,1015.2,
2023-09-07 00:00:00,25.1,17.6,33,0,,6,13.1,,1014.8,
2023-09-08 00:00:00,24.8,18,33,0,,13,10.7,,1015.1,
2023-09-09 00:00:00,25.1,19,32,0,,339,8.8,,1015.4,
2023-09-10 00:00:00,24.8,17,33,0,,331,8.2,,1016.2,
2023-09-11 00:00:00,24.1,17,32,0,,293,8.6,,1015.3,
2023-09-12 00:00:00,22.8,15,31,0,,301,7.7,,1015.9,
2023-09-13 00:00:00,23,17,31,0,,58,5.9,,1017.8,
2023-09-14 00:00:00,23.9,19.2,30,3.9,,305,8.6,,1017.9,
2023-09-15 00:00:00,23.8,18.7,31,2.4,,317,8.5,,1016.7,
2023-09-16 00:00:00,22.9,18.1,29,0.1,,93,7.4,,1017.9,
2023-09-17 00:00:00,24.4,18.8,31,0,,141,6.8,,1018.6,
2023-09-18 00:00:00,24.6,19,32,0,,97,9,,1017.2,
2023-09-19 00:00:00,24.4,20.3,30,0,,184,9.5,,1016,
2023-09-20 00:00:00,23.2,20,29,2.8,,79,7.3,,1016,
2023-09-21 00:00:00,23.9,19.9,29,9.2,,147,12.3,,1011.8,
2023-09-22 00:00:00,24.7,21,29,2.7,,159,16.9,,1010.1,
2023-09-23 00:00:00,21.3,16.2,27,20.3,,218,11.9,,1011.4,
2023-09-24 00:00:00,18.9,15,25,0,,1,16.6,,1015.4,
2023-09-25 00:00:00,19.7,14.6,26,0,,6,23.1,,1016.2,
2023-09-26 00:00:00,22.2,15.2,30,0,,13,17.3,,1015.3,
2023-09-27 00:00:00,22.2,15,31,0,,3,12.5,,1015.4,
2023-09-28 00:00:00,21.3,15,30,0,,332,8.3,,1016.3,
2023-09-29 00:00:00,21.6,15,30,0,,351,8.6,,1019,
2023-09-30 00:00:00,21,14.8,29,0,,359,8,,1020.4,
2023-10-01 00:00:00,21,13,30,0,,316,7.3,,1022,
2023-10-02 00:00:00,21.2,14.5,30,0,,350,8.1,,1023.7,
2023-10-03 00:00:00,21.5,15,30,0,,287,8,,1023.1,
2023-10-04 00:00:00,21,15.6,29,0,,128,7.5,,1022.5,
2023-10-05 00:00:00,21.1,17.7,27,0,,161,7.5,,1022.5,
2023-10-06 00:00:00,20.9,15,29,0,,348,6.6,,1022.7,
2023-10-07 00:00:00,21.2,15,28,0,,323,8.1,,1022.9,
2023-10-08 00:00:00,21.3,13,30,0,,345,6.5,,1022.5,
2023-10-09 00:00:00,22.2,14,33,0,,309,7.6,,1022.6,
2023-10-10 00:00:00,21.7,13,31,0,,18,7,,1021,
2023-10-11 00:00:00,21.1,15,30,0,,56,7.3,,1021.2,
2023-10-12 00:00:00,20.4,12,30,0,,63,6.4,,1021.1,
2023-10-13 00:00:00,20,13,28,0,,48,6.8,,1021.7,
2023-10-14 00:00:00,19.9,13,26,0,,148,8.4,,1018.2,
2023-10-15 00:00:00,21.8,19.2,26,0.9,,169,13.2,,1012.7,
2023-10-16 00:00:00,18.4,15,22,2.8,,41,9,,1013.9,
2023-10-17 00:00:00,18.7,15,24,1.9,,10,8.9,,1014.7,
2023-10-18 00:00:00,19,16,23,0.3,,117,7.7,,1013.5,
2023-10-19 00:00:00,21.7,17,27,0.9,,141,18.9,,1006.6,
2023-10-20 00:00:00,23.4,19,28,0.6,,161,19.2,,999.2,
2023-10-21 00:00:00,19.2,16.2,23,16.5,,149,15.3,,1004.7,
2023-10-22 00:00:00,18.4,14,24,2,,167,9,,1013.4,
2023-10-23 00:00:00,18.2,12,25,0,,96,9.2,,1017.1,
2023-10-24 00:00:00,18.7,13,24,19,,153,15.7,,1013.3,
2023-10-25 00:00:00,19.3,16,23,4.1,,198,13.3,,1009.8,
2023-10-26 00:00:00,18.6,14,23,3.9,,161,12.3,,1006.8,
2023-10-27 00:00:00,20.6,17.8,23,5,,203,19.7,,1003.7,
2023-10-28 00:00:00,19.2,16,23,0,,210,13.2,,1010.2,
2023-10-29 00:00:00,18.5,13,24,0.3,,140,14.3,,1015.5,
2023-10-30 00:00:00,21.5,17.2,27,16.9,,138,23.7,,1011.4,
2023-10-31 00:00:00,19.2,14.6,22,2.3,,213,14,,1011.2,
2023-11-01 00:00:00,14.9,12,20,3.6,,67,7,,1014.7,
2023-11-02 00:00:00,17.1,12,21,6.9,,147,18,,1006,
2023-11-03 00:00:00,16.4,11.7,21.5,36.8,,207,26.5,,996.9,
2023-11-04 00:00:00,14.6,10.1,19,5.7,,170,11.8,,1001.4,
2023-11-05 00:00:00,18.8,16,21,5.1,,223,24.6,,1002.2,
2023-11-06 00:00:00,16.6,11,21,0,,196,11.9,,1014.6,
2023-11-07 00:00:00,14.9,11.7,17,10.5,,146,7.7,,1018.2,
2023-11-08 00:00:00,13.3,10.2,18,0.5,,8,10.8,,1020.3,
2023-11-09 00:00:00,11.9,6,19,2.3,,105,10.6,,1018.8,
2023-11-10 00:00:00,13.9,11.5,18,33.6,,148,12.4,,1009.7,
2023-11-11 00:00:00,12.5,7,19,1.3,,158,6.7,,1009.2,
2023-11-12 00:00:00,13,9.8,19,3.6,,110,7.9,,1011.2,
2023-11-13 00:00:00,13.3,8,21,0,,77,8.7,,1018.4,
2023-11-14 00:00:00,17.3,14,22,0,,156,11.5,,1018.5,
2023-11-15 00:00:00,17.9,13.9,23,0,,157,12.6,,1015.1,
2023-11-16 00:00:00,13.7,8.4,20,0,,137,9.4,,1018.5,
2023-11-17 00:00:00,16.2,11.8,20,0.6,,293,12.6,,1013.6,
2023-11-18 00:00:00,11.6,6,18,0,,7,10.6,,1021.8,
2023-11-19 00:00:00,10.8,5,18,0.2,,90,8.4,,1021.8,
2023-11-20 00:00:00,15.7,11,20,0.7,,154,8.3,,1016.1,
2023-11-21 00:00:00,15.7,12.4,20,3.4,,164,12.1,,1006.1,
2023-11-22 00:00:00,12.8,10,17,2.8,,22,18.8,,1005.6,
2023-11-23 00:00:00,13.9,10.2,20,0,,9,21.2,,1012.8,
2023-11-24 00:00:00,11.2,7,16,0.2,,22,8.2,,1006.1,
2023-11-25 00:00:00,9.6,4.3,12.5,3.8,,2,25.4,,1000.6,
2023-11-26 00:00:00,5.3,-2,14,0,,41,7.6,,1014.1,
2023-11-27 00:00:00,8,3.1,15,13.6,,100,13,,1012.8,
2023-11-28 00:00:00,12.7,8.4,17,14.1,,259,14.5,,998.7,
2023-11-29 00:00:00,8.7,2,16,0,,36,8.2,,1006.7,
2023-11-30 00:00:00,14.1,9.5,18,6.5,,156,14.7,,1008.8,
2023-12-01 00:00:00,17.2,15,21,0,,152,21.5,,1005.3,
2023-12-02 00:00:00,15,10.3,17,3,,205,25.1,,1004.7,
2023-12-03 00:00:00,10.5,6.1,15,0,,358,13.4,,1015.5,
2023-12-04 00:00:00,7.5,3,13,0,,62,9.9,,1020.2,
2023-12-05 00:00:00,10.6,7.3,14,15.1,,78,12.3,,1010.8,
2023-12-06 00:00:00,7,4.4,12,0,,12,7.7,,1012.2,
2023-12-07 00:00:00,6.1,1,13,0,,30,10.1,,1018.1,
2023-12-08 00:00:00,5.2,1,9.4,0.2,,25,10.8,,1015.8,
2023-12-09 00:00:00,8.7,5,16,0.2,,44,7.7,,1015.8,
2023-12-10 00:00:00,12.3,7.9,18,1.1,,4,13,,1015.1,
2023-12-11 00:00:00,10.1,5,15,0.7,,131,9.4,,1017.2,
2023-12-12 00:00:00,14.4,11.9,17,0,,148,10.5,,1014.4,
2023-12-13 00:00:00,14.6,10,18,0,,177,15.5,,1007,
2023-12-14 00:00:00,12.4,8.5,16,4.9,,15,12.4,,1009,
2023-12-15 00:00:00,10.6,7.4,17,0,,11,25.6,,1021,
2023-12-16 00:00:00,9.2,5.3,14,0,,15,24.4,,1029.1,
2023-12-17 00:00:00,7.2,2,16,0,,29,11.1,,1035.3,
2023-12-18 00:00:00,6.1,0,15,0,,25,8,,1033.1,
2023-12-19 00:00:00,6.6,-1,16,0,,40,7.1,,1025.7,
2023-12-20 00:00:00,7.2,2,15,0,,34,6.4,,1014.5,
2023-12-21 00:00:00,7.7,2,15,0,,75,7.2,,1011.6,
2023-12-22 00:00:00,10.5,5,17,0,,8,8.4,,1006.5,
2023-12-23 00:00:00,8.9,3.9,16,0,,52,9.8,,1012.7,
2023-12-24 00:00:00,12.5,9.8,15,0,,139,10.8,,1018.1,
2023-12-25 00:00:00,12.3,8.2,15,0,,145,9.5,,1020.2,
2023-12-26 00:00:00,10.5,7,15,0,,79,5.7,,1021.8,
2023-12-27 00:00:00,10.7,7,16,0,,49,6.5,,1025.9,
2023-12-28 00:00:00,7.9,3,12,0,,23,6.7,,1028.4,
2023-12-29 00:00:00,10.7,7.6,15,0,,38,5.6,,1024.7,
2023-12-30 00:00:00,11.5,8.6,17,0,,62,5.7,,1021.4,
2023-12-31 00:00:00,10.7,7,16,1.8,,84,9.3,,1018.1,
2024-01-01 00:00:00,12.1,9.5,16,2.1,,167,10.1,,1014.8,
2024-01-02 00:00:00,9.3,3,16,0,,65,8.6,,1017.9,
2024-01-03 00:00:00,13.6,10.7,17,0.3,,170,12.8,,1014.4,
2024-01-04 00:00:00,12.7,8.9,19,0,,105,7.7,,1012.8,
2024-01-05 00:00:00,12.6,7,17,9.2,,133,16.9,,1009.2,
2024-01-06 00:00:00,12.8,9.3,17,11.4,,116,16.5,,997.5,
2024-01-07 00:00:00,10.3,8.2,12,6.1,,356,7.4,,995,
2024-01-08 00:00:00,9.1,6.7,14,0,,8,15.6,,1003.6,
2024-01-09 00:00:00,7.8,4.5,12,0,,16,12.9,,1016.6,
2024-01-10 00:00:00,7.5,5.6,10,0,,25,12.4,,1022.6,
2024-01-11 00:00:00,7,4.1,13,0,,12,13.6,,1018.9,
2024-01-12 00:00:00,5.9,0,14,0,,21,15.4,,1018.7,
2024-01-13 00:00:00,5.3,0,13,0,,36,10.9,,1022.2,
2024-01-14 00:00:00,7.4,1,14,0.9,,88,10.4,,1015.3,
2024-01-15 00:00:00,11,7.4,16,2.7,,169,8.7,,1004.1,
2024-01-16 00:00:00,9.4,3,17,0,,104,9.3,,1008.5,
2024-01-17 00:00:00,13.6,9.3,16,3,,148,15.7,,1008.6,
2024-01-18 00:00:00,14.9,12.8,18,1.1,,193,18.7,,1003.8,
2024-01-19 00:00:00,14.1,11.6,18,1.6,,195,11.5,,1008,
2024-01-20 00:00:00,7.9,3,12,2.5,,9,28.6,,1016.8,
2024-01-21 00:00:00,5.6,0,15,0,,21,13.1,,1028.5,
2024-01-22 00:00:00,4.9,-1,14,0,,359,8.5,,1031.9,
2024-01-23 00:00:00,9.5,4.7,16,0,,32,12.6,,1028.3,
2024-01-24 00:00:00,8.1,2,17,0,,20,8,,1031,
2024-01-25 00:00:00,9.1,3.9,16,0,,33,8.5,,1025.9,
2024-01-26 00:00:00,9.3,4,15,0,,16,7.3,,1026.3,
2024-01-27 00:00:00,10.2,5.4,17,0,,14,7,,1028,
2024-01-28 00:00:00,7.9,1,17,0,,23,7.8,,1033.9,
2024-01-29 00:00:00,6.7,0,16,0,,17,8.1,,1034.8,
2024-01-30 00:00:00,6.3,-1,15,0,,6,8.5,,1035.1,
2024-01-31 00:00:00,6.4,-1,16,0,,358,7.5,,1033.7,
2024-02-01 00:00:00,6.9,0,15,0,,1,6.5,,1028.6,
2024-02-02 00:00:00,7.9,1,19,0,,355,8.5,,1027,
2024-02-03 00:00:00,8.8,1,20,0,,51,7.2,,1028.3,
2024-02-04 00:00:00,8.9,1,19,0,,27,7.4,,1026.9,
2024-02-05 00:00:00,9.5,5.5,15,0,,98,7.6,,1027.1,
2024-02-06 00:00:00,11.7,6,18,0,,152,9.4,,1024.1,
2024-02-07 00:00:00,10.3,6,16,0,,31,10.1,,1016.9,
2024-02-08 00:00:00,11.8,7,17,0,,168,11.2,,1013.5,
2024-02-09 00:00:00,13.7,10.5,17,0.6,,148,23.5,,1007.3,
2024-02-10 00:00:00,14.5,12.5,17,28.6,,157,25.4,,995.9,
2024-02-11 00:00:00,11.4,8.1,14,21.7,,181,12.8,,995.6,
2024-02-12 00:00:00,9.4,4.8,17,0.5,,25,7.2,,1004.9,
2024-02-13 00:00:00,10.4,6,17,0,,13,14.3,,1014.8,
2024-02-14 00:00:00,9.7,3,18,0,,6,11.9,,1023.1,
2024-02-15 00:00:00,9.1,2,20,0,,357,7.4,,1023.2,
2024-02-16 00:00:00,10.1,3,19,0,,0,7.3,,1021.3,
2024-02-17 00:00:00,10.7,4,20,0,,43,6.5,,1025.3,
2024-02-18 00:00:00,10.4,4,19,0,,285,8,,1029.2,
2024-02-19 00:00:00,11.3,7.3,17,0,,18,6.3,,1023.6,
2024-02-20 00:00:00,9.7,4.8,19,0.2,,17,10.9,,1021.2,
2024-02-21 00:00:00,9.6,3,19,0,,9,9.4,,1023.4,
2024-02-22 00:00:00,9.8,3,16,0,,143,11.7,,1018.2,
2024-02-23 00:00:00,13.5,9.8,16,10.1,,176,26.2,,1005.7,
2024-02-24 00:00:00,10.1,5,15,0.4,,172,10.8,,1010,
2024-02-25 00:00:00,10.3,6.7,16,1.4,,315,10.4,,1009.8,
2024-02-26 00:00:00,9.6,3.5,14,9.7,,129,14.9,,1007.1,
2024-02-27 00:00:00,13.8,12,17,15,,142,22.1,,1006.6,
2024-02-28 00:00:00,13.7,9.7,19,11.8,,22,12.5,,1008.2,
2024-02-29 00:00:00,12.2,8.8,16,3.2,,276,9.1,,1007.6,
2024-03-01 00:00:00,10.1,7,14,6.3,,156,10.5,,1006.1,
2024-03-02 00:00:00,12.3,9.8,17,4.8,,169,10.6,,1010.7,
2024-03-03 00:00:00,12,7,17,6.3,,145,19.6,,1008.7,
2024-03-04 00:00:00,10.3,7.8,15,11.2,,41,10.4,,1005.7,
2024-03-05 00:00:00,11.2,6.7,17,0,,78,10.1,,1012.1,
2024-03-06 00:00:00,10.1,6.3,15,0.6,,248,10.8,,1016.3,
